Gene_Symbol,GSM4054763_Counts_SN_C1,GSM4054764_Counts_SN_C2,GSM4054765_Counts_SN_C3,GSM4054766_Counts_SN_C4,GSM4054767_Counts_SN_C5,GSM4054768_Counts_SN_PD1,GSM4054769_Counts_SN_PD2,GSM4054770_Counts_SN_PD3,GSM4054771_Counts_SN_PD4,GSM4054772_Counts_SN_PD5
RAB35,1520.0,911.0,839.0,1578.999,823.001,1206.0,776.0,1083.999,1151.999,890.0
RAB35-AS1,184.304,125.438,139.542,189.98,86.973,150.333,58.071,134.429,191.341,136.347
RAB36,347.43,153.932,209.785,296.231,176.561,271.997,77.662,167.018,235.429,199.852
RAB37,380.999,209.001,271.473,617.996,480.001,416.517,69.0,312.001,298.003,143.0
RAB37-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB38,20.0,4.0,6.0,16.0,1.0,7.0,6.0,8.0,15.0,11.0
RAB39A,73.0,12.0,24.0,74.0,44.0,67.0,28.0,61.0,54.0,63.0
RAB39B,826.0,387.0,375.0,825.0,402.0,748.0,365.0,675.0,769.0,651.0
RAB3A,3515.001,2358.0,1893.0,5089.0,2846.0,3488.001,799.0,2094.999,2565.999,1377.0
RAB3B,1397.326,405.123,597.46,2116.889,960.324,1907.371,267.624,1373.286,1519.96,976.341
RAB3C,4446.0,1917.813,1352.999,4646.999,2655.0,4011.0,483.022,3129.0,3762.399,1364.023
RAB3D,509.021,243.312,370.421,542.079,257.794,401.331,323.062,342.342,369.565,483.669
RAB3GAP1,2752.913,1603.887,1687.164,3174.191,1697.743,2558.05,1022.357,2240.041,2626.41,2103.448
RAB3GAP2,1966.472,1043.061,1209.766,2120.279,990.209,1831.508,775.038,1601.232,1826.259,1784.15
RAB3IL1,377.0,222.0,245.0,410.001,161.0,291.0,222.0,217.0,241.0,294.0
RAB3IP,2422.623,1309.423,1548.548,2565.584,1236.743,2484.83,1191.797,1980.767,2509.568,2341.43
RAB3IP-DT,4.0,1.0,1.0,3.0,4.0,5.0,2.0,1.0,6.0,3.0
RAB40A,19.825,19.0,29.0,31.597,30.161,52.897,8.572,21.784,52.632,27.798
RAB40AL,5.186,0.0,0.0,2.405,4.839,2.104,1.429,10.238,5.381,1.203
RAB40B,3266.385,1864.519,2161.387,3332.805,1461.774,2870.575,1575.239,2375.412,3091.838,2607.944
RAB40C,664.0,486.149,468.0,838.154,450.999,618.998,313.0,480.132,530.113,469.185
RAB41,14.0,11.0,12.0,19.0,6.0,15.0,3.0,8.0,13.0,16.0
RAB42,213.92,26.873,31.298,78.261,23.536,45.887,39.112,36.024,86.136,36.475
RAB42P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB43,526.917,217.594,277.329,486.421,150.861,242.402,402.022,334.518,347.78,415.65
RAB43P1,0.0,0.0,0.0,0.0,1.895,3.169,0.0,0.0,15.726,0.0
RAB44,0.0,0.0,0.0,1.0,1.0,0.0,1.0,3.0,1.0,1.0
RAB4A,1970.59,1519.0,1377.68,2277.0,1061.0,2142.999,1763.671,1715.0,1866.988,2543.885
RAB4A-AS1,28.0,16.0,28.0,31.0,8.0,34.804,16.0,24.0,47.0,31.0
RAB4B,2266.306,1640.415,1826.887,2539.107,1443.262,2233.509,1093.682,1684.003,2144.929,1555.694
RAB4B-EGLN2,44.056,38.248,15.478,34.525,15.404,43.425,19.198,20.183,49.321,41.435
RAB5A,3253.0,1950.0,1868.0,3074.001,1442.993,2630.0,1012.0,2110.992,2831.001,2553.0
RAB5B,7032.513,5633.67,5803.987,8883.855,4583.747,8416.441,3735.191,5891.555,8257.493,7231.825
RAB5C,4361.661,2651.356,3109.89,4565.275,2259.316,3621.955,2483.909,2547.483,3309.034,2824.655
RAB5C-AS1,3.0,0.0,2.0,7.0,2.0,4.0,2.0,1.0,2.0,9.0
RAB5CP1,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB5CP2,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB5IF,1309.858,574.0,615.999,1290.079,533.0,1044.222,772.0,750.817,867.81,1000.0
RAB6A,7872.044,4604.022,4665.249,8760.446,4895.408,7584.978,2655.067,6456.122,7207.803,6122.494
RAB6B,7155.999,3872.0,3906.0,8895.0,6147.0,6599.0,1773.0,5533.0,6176.999,3149.0
RAB6C,128.168,86.945,67.858,230.804,101.239,119.037,32.191,97.791,200.621,187.885
RAB6C-AS1,160.031,142.784,90.306,259.029,96.676,164.224,15.0,113.0,315.936,145.047
RAB6D,31.788,12.034,19.893,56.727,26.352,39.986,2.741,16.088,32.562,18.621
RAB7A,9401.0,5486.0,5536.999,9333.0,4174.0,7920.999,4192.0,5995.0,7423.0,6557.999
RAB7B,144.999,191.001,227.001,234.0,177.0,203.0,34.0,100.0,190.0,90.0
RAB8A,1278.839,587.961,708.825,1079.572,487.526,879.007,534.398,838.034,901.914,728.371
RAB8B,1407.001,755.0,833.0,1435.0,553.0,1320.0,643.0,1058.0,1227.0,1559.0
RAB9A,901.0,608.0,662.0,995.0,360.001,1124.999,709.0,1063.0,926.0,1095.0
RAB9AP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB9AP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB9AP4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB9AP5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAB9B,461.0,220.0,256.0,531.0,308.0,470.0,123.0,373.0,439.0,365.0
RAB9BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABAC1,2356.001,1448.999,1684.001,2507.0,1262.0,2017.0,1491.0,1592.0,1644.0,1481.0
RABEP1,4618.0,3571.999,3567.96,5908.001,2792.0,5379.001,2731.0,4661.0,5335.976,4794.999
RABEP2,647.023,392.004,486.609,715.56,326.513,605.758,253.897,561.542,512.199,402.594
RABEPK,626.393,437.706,470.057,726.576,376.13,616.447,317.357,418.111,514.047,417.55
RABEPKP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RABGAP1,3246.515,2397.349,2632.018,3850.47,1964.04,3757.946,1495.053,2625.357,3580.015,3053.424
RABGAP1L,2094.054,1174.062,1114.315,1947.418,1193.243,2026.914,487.498,1582.093,1904.806,1406.958
RABGAP1L-AS1,0.0,0.0,1.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RABGAP1L-DT,9.0,3.0,3.0,10.0,5.0,7.781,6.0,8.0,5.0,3.0
RABGAP1L-IT1,52.806,36.818,57.264,73.144,55.729,92.566,29.873,68.68,85.192,77.075
RABGEF1,1447.588,1022.072,994.834,1725.869,917.742,1474.843,530.27,1090.965,1574.617,1134.014
RABGEF1P1,374.977,265.997,348.968,405.878,251.551,466.929,175.641,359.565,493.041,348.143
RABGEF1P2,46.55,33.483,41.255,50.519,27.226,49.988,19.005,43.131,61.448,35.702
RABGEF1P3,1.039,0.0,4.263,2.054,4.068,4.328,1.048,6.272,1.019,0.0
RABGGTA,510.999,358.999,352.0,714.999,358.0,626.002,271.001,473.001,482.999,346.999
RABGGTB,2408.028,1310.999,1466.999,2473.983,1080.0,1878.001,1009.001,1630.0,2061.0,1802.271
RABGGTBP1,1.0,0.0,0.0,2.0,2.0,1.0,0.0,2.0,0.0,0.0
RABIF,407.003,272.709,267.0,531.469,221.0,493.044,267.0,446.001,443.551,379.784
RABL2A,676.284,477.968,748.019,1024.997,518.383,1057.074,455.098,665.807,950.201,783.457
RABL2B,1143.24,643.421,1104.675,1539.367,798.044,1308.583,695.356,1003.555,1120.21,1189.977
RABL3,1110.406,703.412,744.06,1040.442,535.336,1115.961,480.601,840.114,1072.903,994.099
RABL6,3589.731,2454.759,2738.524,3812.713,2223.196,3387.846,2258.992,2655.53,3087.271,2823.963
RAC1,9298.997,6936.334,6470.995,10531.998,4757.0,8537.317,5176.538,6848.0,8614.464,8788.621
RAC1P1,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RAC1P2,0.0,2.665,0.0,0.0,0.0,2.683,2.462,0.0,2.536,8.096
RAC1P3,0.0,0.0,0.0,1.0,0.0,0.0,2.0,0.0,0.0,2.281
RAC1P4,2.004,0.0,1.004,1.001,0.0,0.0,0.0,0.0,0.0,1.002
RAC1P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC1P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC1P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC1P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC1P9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAC2,423.0,73.0,92.001,292.0,58.0,87.999,94.0,171.0,136.0,148.0
RAC3,459.0,224.0,263.0,478.001,317.0,371.0,173.0,279.0,267.0,201.0
RACGAP1,579.0,335.001,317.998,652.001,219.0,603.0,401.0,533.001,495.0,611.0
RACGAP1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RACK1,10561.565,4631.97,5186.976,8578.232,3952.146,6291.751,6043.489,6012.713,6140.298,6029.716
RACK1P1,1.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RACK1P2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RACK1P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD1,698.032,349.481,349.987,733.198,376.169,669.194,287.81,546.737,642.605,628.907
RAD17,158.185,130.099,292.248,639.719,277.078,624.274,193.864,196.274,373.978,526.277
RAD17P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
RAD17P2,2.0,2.0,3.0,1.0,0.0,0.0,1.0,0.0,4.0,1.0
RAD18,256.0,112.0,110.0,203.0,105.0,172.0,58.0,186.001,183.0,158.0
RAD1P1,0.0,0.0,2.0,0.0,0.0,1.003,0.0,0.0,0.0,1.0
RAD1P2,0.0,0.0,1.0,1.0,1.0,0.0,1.0,0.0,0.0,1.0
RAD21,6584.0,4733.001,4885.0,7895.999,3596.001,7749.938,4464.0,6458.999,7416.998,8808.0
RAD21-AS1,32.998,31.0,22.015,35.0,21.002,28.988,23.0,26.0,30.0,29.899
RAD21L1,2.0,3.021,2.0,0.0,1.105,5.08,0.0,4.063,0.966,3.004
RAD21P1,0.0,0.0,0.0,1.002,0.0,1.063,0.0,1.002,1.002,0.0
RAD23A,2408.121,1487.553,1513.272,2894.859,1207.805,2049.504,1163.116,1580.101,1809.159,1532.051
RAD23B,4097.531,2216.629,2356.169,4433.532,1923.007,3582.718,1828.096,2960.772,3473.864,3472.739
RAD23BP1,0.0,0.0,0.0,0.0,0.0,0.0,2.003,1.001,0.0,0.0
RAD23BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD23BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD50,2272.919,1362.886,1580.077,2466.984,1205.927,2256.086,1093.993,1981.61,2214.438,2283.352
RAD51,91.995,7.0,5.0,21.996,8.846,15.101,19.886,21.473,14.933,12.351
RAD51-AS1,363.676,268.782,369.32,469.512,254.498,494.135,194.882,366.951,482.203,380.668
RAD51AP1,137.0,42.0,32.0,46.0,18.999,42.0,15.0,47.0,50.001,32.001
RAD51AP1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD51AP2,10.0,2.0,1.0,27.0,4.0,12.0,0.0,9.0,9.0,20.0
RAD51B,112.001,79.0,83.002,133.084,59.001,104.001,45.999,97.242,130.001,91.0
RAD51B-AS1,2.0,2.0,3.0,3.0,0.0,2.0,0.0,4.0,5.0,6.0
RAD51C,475.212,286.785,356.748,585.949,310.494,525.384,204.393,379.665,444.104,387.838
RAD51D,714.791,366.111,439.567,615.04,342.098,603.406,299.419,474.943,559.866,541.857
RAD52,340.115,314.198,490.063,673.741,305.515,692.607,405.119,543.397,574.742,704.188
RAD52P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD54B,111.77,36.178,35.167,86.593,33.407,94.907,19.493,68.957,81.008,71.256
RAD54L,174.999,38.999,68.0,65.0,27.0,83.0,116.0,67.999,66.0,106.0
RAD54L2,1505.8,888.882,1115.578,1416.166,811.071,1553.218,693.368,1093.84,1373.9,1109.209
RAD54L2P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAD9A,341.714,180.827,281.4,344.037,176.06,259.409,173.159,210.797,242.589,245.832
RAD9B,37.648,34.58,29.964,58.451,25.411,38.501,6.066,36.086,66.412,40.234
RADIL,271.286,153.022,195.059,336.278,249.239,332.225,138.027,162.206,223.272,276.291
RADX,547.312,310.041,297.266,618.346,252.146,604.533,167.179,635.708,587.274,586.574
RAE1,648.211,407.097,438.32,838.258,395.159,696.307,353.999,467.253,626.079,546.447
RAET1E,33.158,15.513,27.052,26.912,12.021,28.797,15.512,22.488,14.514,30.57
RAET1E-AS1,15.0,7.5,15.0,14.0,4.0,19.0,14.0,14.0,7.0,18.5
RAET1G,5.0,2.0,7.413,8.0,0.0,4.0,9.0,8.0,6.924,6.0
RAET1K,5.525,0.0,2.0,5.0,0.0,2.061,4.304,2.092,2.253,1.0
RAET1L,3.18,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0
RAET1M,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAF1,2508.877,1372.481,1600.749,2771.415,1132.437,2244.883,1519.696,1891.596,2211.265,2496.375
RAF1P1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAG1,24.0,11.0,21.0,31.0,13.0,30.0,12.0,27.0,30.0,42.0
RAG2,5.0,0.0,0.0,3.0,1.0,1.0,1.0,2.0,1.0,0.0
RAI1,1265.002,671.001,809.001,1262.0,798.0,1284.0,618.0,898.001,1169.001,901.999
RAI1-AS1,0.0,1.0,0.0,0.0,0.0,1.0,1.0,1.0,0.0,1.0
RAI14,1357.001,784.999,825.001,1261.906,499.001,938.997,621.001,955.0,965.002,1375.999
RAI14-DT,1.0,0.0,0.0,0.0,1.0,1.0,0.0,0.0,1.0,1.0
RAI2,182.0,104.001,110.0,218.0,119.999,164.0,148.0,110.0,135.0,190.0
RALA,1638.001,1131.0,1104.0,1751.0,795.0,1807.0,1015.0,1543.998,1694.0,1985.0
RALB,2327.999,1199.0,1040.999,2072.0,880.001,1769.0,971.0,1368.001,1763.999,1708.0
RALBP1,3293.874,2113.662,2261.781,3634.553,1427.0,3395.0,2484.526,2953.782,3077.369,3660.277
RALBP1P1,1.011,1.011,0.0,1.01,0.0,0.0,1.036,0.0,1.01,1.012
RALBP1P2,0.0,0.0,0.0,0.0,0.0,0.0,1.0,1.004,0.0,0.0
RALGAPA1,2454.664,1435.751,1791.226,3041.018,1382.364,2960.582,961.474,2065.024,2915.644,2445.295
RALGAPA1P1,10.163,1.6,9.763,13.114,13.662,43.35,5.76,13.39,25.682,7.988
RALGAPA2,1169.0,640.001,686.0,1190.0,486.001,1144.0,748.0,949.0,1083.0,1327.0
RALGAPB,2194.0,1097.0,1289.001,2386.001,1164.999,2249.0,963.0,1845.998,1988.001,1919.036
RALGDS,6462.002,4830.001,4574.999,8376.0,3121.001,6984.972,5435.013,5033.999,6076.0,6386.803
RALGPS1,1360.575,936.003,1222.886,1949.58,1046.713,1961.308,665.732,1285.86,1641.757,1479.609
RALGPS2,396.608,147.643,171.153,408.398,183.386,335.829,177.934,267.254,352.32,353.074
RALGPS2-AS1,4.0,2.0,1.0,1.0,2.0,5.0,1.0,3.0,7.0,1.0
RALY,2688.0,1816.999,1827.999,2992.0,1454.999,2303.001,1750.0,1774.001,2165.001,1940.001
RALYL,916.999,411.0,280.999,1057.999,432.999,867.0,169.0,446.001,824.001,502.001
RAMAC,509.846,258.328,283.433,557.902,292.0,443.008,223.0,372.0,423.643,383.0
RAMACL,20.154,13.672,10.567,40.098,0.0,9.992,0.0,0.0,8.357,0.0
RAMP1,1556.0,923.999,860.0,1339.0,503.0,1190.001,1374.0,863.0,898.999,1044.001
RAMP2,297.0,122.0,274.0,309.0,189.0,206.0,193.0,224.0,234.0,221.001
RAMP2-AS1,167.719,148.252,232.938,219.185,89.749,263.001,210.931,225.206,221.912,308.092
RAMP3,733.0,433.0,662.0,1058.0,464.0,734.0,482.0,677.0,464.0,623.0
RAN,6401.769,3033.479,3237.3,6909.937,2962.0,5204.723,3259.135,4211.291,5015.193,4731.002
RANBP1,1558.992,763.997,901.988,1650.514,720.0,1330.209,600.979,907.001,1199.902,1059.239
RANBP10,587.0,352.999,512.999,711.0,400.0,660.999,332.0,499.0,579.0,585.001
RANBP17,262.497,137.339,132.574,177.532,95.999,146.026,25.007,68.566,144.922,105.416
RANBP1P1,0.0,0.0,0.0,3.478,0.0,0.0,0.0,0.0,1.097,0.0
RANBP2,4159.182,2353.712,2626.376,5036.768,2083.841,4576.512,2359.308,4072.265,4371.864,4479.897
RANBP20P,0.0,1.001,1.0,2.002,0.0,1.0,0.0,0.0,0.0,0.0
RANBP3,1601.275,1128.636,1145.219,1990.509,1013.665,1715.675,1132.89,1412.452,1552.419,1342.708
RANBP3-DT,5.0,7.0,5.0,13.0,3.0,7.0,7.0,4.0,15.0,8.0
RANBP3L,353.0,376.0,499.0,694.0,248.0,1015.0,422.999,659.999,520.0,703.0
RANBP6,1559.0,858.0,869.0,1959.001,932.0,1751.994,760.0,1535.0,1682.0,1657.995
RANBP9,2298.0,1226.0,1224.0,2623.0,1191.0,1899.0,961.0,1803.0,1769.0,1604.0
RANGAP1,4287.747,3103.816,3649.025,6790.83,3601.626,5540.558,4305.753,4189.971,4604.569,4811.672
RANGRF,473.0,282.907,310.0,545.001,271.0,458.0,290.0,337.999,370.0,384.999
RANP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RANP4,64.0,41.0,66.0,84.0,40.0,93.0,12.0,45.0,77.0,75.0
RANP5,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANP6,0.0,0.0,1.002,1.002,0.0,0.0,1.002,0.0,0.0,0.0
RANP7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RANP8,2.0,1.0,1.0,2.0,1.0,2.0,3.0,3.0,7.0,7.0
RANP9,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RAP1A,3744.765,2416.739,2285.994,3716.885,1459.09,3544.055,2198.843,3267.625,3995.914,4353.984
RAP1AP,0.0,2.007,0.0,0.0,0.0,0.0,0.0,1.002,0.0,0.0
RAP1B,3432.03,1808.526,1728.961,3145.56,1137.823,2449.639,1584.104,2173.771,2755.341,2930.383
RAP1BL,3.017,0.0,3.124,7.483,0.0,0.0,0.0,0.0,7.219,0.0
RAP1BP1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1BP2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1BP3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1GAP,2184.001,1424.0,1399.001,3414.002,1810.0,2430.999,530.001,2210.0,2175.001,985.0
RAP1GAP2,1268.0,599.0,653.999,1831.0,1162.0,1305.999,278.999,1042.999,1157.0,626.0
RAP1GAP2-AS1,2.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RAP1GDS1,4105.0,2784.0,2579.998,4563.001,2408.196,4225.0,1428.0,3303.0,4030.999,2898.999
RAP2A,3220.642,1960.871,2341.65,3557.857,1667.709,3235.791,1584.672,3162.698,3330.665,3533.845
RAP2B,741.037,231.999,306.732,799.846,230.293,418.891,347.978,441.909,423.766,486.781
RAP2C,883.727,486.63,476.582,830.824,338.034,726.512,314.025,607.345,719.261,807.155
RAP2C-AS1,76.001,34.0,53.001,58.746,43.15,99.99,2.91,51.0,75.0,52.011
RAP2CP1,0.0,1.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0
RAPGEF1,3404.0,1492.998,1789.0,3482.001,1594.999,2834.001,2129.0,2478.001,2497.0,2421.0
RAPGEF2,2268.029,1479.028,1615.032,2775.015,1366.022,2716.111,1095.0,2122.244,2492.01,2028.335
RAPGEF3,3876.002,2329.001,4134.998,4395.0,2890.557,5048.0,3488.999,5881.001,4860.968,3834.001
RAPGEF4,1571.0,1125.0,809.0,1952.999,896.0,1459.0,708.0,1133.0,1351.999,1159.0
RAPGEF4-AS1,22.0,4.0,13.0,48.0,10.0,31.0,2.0,18.0,17.0,10.0
RAPGEF5,10917.0,9961.001,10930.0,13690.001,6755.002,17372.0,6493.0,13084.999,14673.0,14152.001
RAPGEF6,1469.264,811.045,1099.517,1633.864,837.822,1583.425,426.583,1292.705,1749.093,1150.939
RAPGEFL1,814.361,413.427,494.639,968.419,575.492,873.657,179.765,505.726,691.026,464.537
RAPH1,904.53,300.103,446.749,878.257,388.0,736.495,274.999,637.049,630.999,558.572
RAPSN,5.0,25.0,22.04,27.08,8.0,16.032,18.999,12.013,19.008,13.864
RARA,385.0,203.999,162.0,332.001,130.0,166.999,116.999,212.0,261.0,229.001
RARA-AS1,51.0,32.0,21.0,47.0,33.0,17.0,13.0,23.0,34.0,24.0
RARB,97.0,75.999,48.0,111.0,34.0,98.999,54.0,72.0,97.001,104.001
RARG,209.0,121.0,236.0,261.0,118.0,228.999,220.0,222.0,222.0,261.0
RARRES1,92.0,16.001,8.0,56.0,10.0,20.0,22.0,28.0,44.0,28.0
RARRES2,601.0,563.999,624.001,989.0,403.0,835.0,722.0,632.0,672.999,668.0
RARRES2P1,4.569,3.0,0.0,3.0,1.0,1.066,2.0,0.0,0.0,0.0
RARRES2P10,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES2P11,6.854,2.0,5.276,3.0,1.0,5.518,2.0,1.937,3.0,0.0
RARRES2P2,4.576,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES2P3,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES2P5,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES2P6,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES2P7,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES2P8,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARRES2P9,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RARS1,1069.0,456.001,498.001,952.006,446.0,749.001,342.999,640.0,734.781,702.037
RARS1P1,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0
RARS2,606.001,308.014,408.001,510.098,296.0,439.999,236.0,385.882,539.001,459.001
RASA1,1287.879,680.895,920.001,1516.004,822.0,1476.0,501.004,1199.0,1447.0,1220.107
RASA2,677.001,370.0,438.0,889.0,322.0,671.0,298.001,531.0,690.0,900.0
RASA2-IT1,3.0,0.0,5.0,2.0,0.0,0.0,2.01,2.0,2.0,5.0
RASA4,1491.593,1163.666,1145.426,2191.753,785.643,1708.008,1339.827,1856.047,1629.705,1393.675
RASA4B,689.867,551.547,244.187,843.226,435.919,901.678,309.37,553.275,359.045,242.754
RASA4CP,195.94,106.396,124.764,232.263,106.666,221.9,79.246,171.288,147.491,144.302
RASA4DP,9.465,7.303,23.626,10.932,10.764,3.327,12.897,10.826,15.384,1.651
RASA4EP,40.811,58.685,56.002,73.966,52.73,69.589,41.247,46.884,49.566,31.005
RASAL1,461.004,437.002,420.537,630.389,464.232,755.045,85.988,297.021,806.301,284.875
RASAL2,1398.282,818.45,936.15,1631.19,775.559,1409.801,546.282,1022.631,1248.304,1174.814
RASAL2-AS1,51.65,37.697,49.653,77.04,35.57,47.478,25.406,44.467,47.846,48.708
RASAL3,235.0,97.0,126.999,252.0,101.0,279.0,180.001,293.0,158.0,155.001
RASD1,603.0,984.0,567.0,1369.0,312.0,660.0,978.0,428.0,822.0,1131.0
RASD2,396.0,514.0,212.0,544.0,254.0,565.0,195.0,349.0,367.0,281.0
RASEF,153.426,84.986,130.252,159.032,74.108,137.743,69.574,125.806,134.973,138.069
RASGEF1A,716.094,324.005,332.047,986.093,425.039,712.023,208.037,491.024,692.076,477.043
RASGEF1B,763.508,396.727,534.423,878.087,707.084,627.702,287.824,748.797,560.731,615.27
RASGEF1C,156.0,133.0,163.0,165.0,187.0,207.47,59.0,235.0,188.0,130.0
RASGRF1,3405.985,2733.038,2852.988,5048.0,3014.047,4793.015,1553.475,2925.605,4287.539,3197.148
RASGRF2,1708.288,1341.797,1452.048,1912.264,923.34,1895.37,519.351,1257.831,1804.024,1490.24
RASGRF2-AS1,34.0,22.0,27.0,29.0,17.0,32.0,6.0,29.0,31.0,29.0
RASGRP1,181.001,85.0,261.0,325.0,456.0,104.0,8.0,349.001,71.0,43.0
RASGRP2,467.999,427.002,453.001,542.0,337.001,582.001,510.001,483.0,474.0,522.999
RASGRP3,3201.441,1992.852,1842.828,3054.19,1259.516,3219.995,1151.896,2899.755,3443.183,2737.393
RASGRP4,144.301,46.808,47.23,125.42,40.411,67.083,63.415,107.432,84.712,100.161
RASIP1,310.0,207.0,208.0,404.001,142.0,227.001,316.001,241.0,261.0,266.0
RASL10A,95.0,79.0,132.001,144.001,87.999,102.994,38.0,66.0,95.525,75.001
RASL10B,757.039,518.968,420.583,902.904,515.713,727.465,346.677,466.537,525.566,456.931
RASL11A,145.99,140.999,117.299,149.583,81.004,159.436,100.0,111.0,155.996,151.0
RASL11B,33.0,16.0,20.0,37.0,22.0,31.0,12.0,26.0,30.0,27.0
RASL12,1744.0,1628.0,1374.0,2280.0,701.0,1514.0,1429.0,1186.0,1697.0,1800.0
RASSF1,956.0,530.0,511.0,929.999,394.0,722.999,511.0,656.0,761.0,668.0
RASSF1-AS1,8.0,6.0,3.0,12.0,10.0,10.0,5.0,7.0,9.0,6.0
RASSF10,12.0,4.0,20.0,5.0,14.0,11.0,2.0,12.0,6.0,16.0
RASSF10-DT,7.0,0.0,3.0,3.0,3.0,0.0,1.0,1.0,3.0,4.0
RASSF2,14983.178,12714.482,15209.415,17166.947,9287.073,17433.043,7678.773,16929.009,17119.063,15933.041
RASSF3,587.0,485.0,291.0,484.0,185.0,477.0,377.0,577.0,455.0,704.0
RASSF3-AS1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
RASSF4,5050.001,3447.999,4064.0,5235.966,2201.0,5345.0,2375.002,3978.999,4168.999,4244.001
RASSF5,731.001,284.001,202.999,512.0,202.001,323.999,147.999,300.0,315.0,264.0
RASSF6,21.254,13.69,13.675,24.162,12.099,11.924,13.987,15.83,25.549,27.262
RASSF7,128.589,67.0,126.0,170.717,111.999,121.0,78.0,14.946,99.0,87.999
RASSF8,1854.815,986.154,1156.383,1903.02,789.33,1804.496,963.199,1626.078,1593.604,2110.724
RASSF8-AS1,586.628,343.768,478.41,548.054,295.05,550.277,228.983,415.003,513.817,513.997
RASSF9,48.624,29.845,108.835,135.486,61.476,128.927,76.86,92.744,85.682,232.807
RAVER1,562.0,339.0,401.001,623.171,260.0,560.0,335.832,449.0,397.896,412.186
