Gene_set	Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
GO_Biological_Process_2023	Regulation Of Macromolecule Biosynthetic Process (GO:0010556)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	RB1CC1
GO_Biological_Process_2023	Blood Vessel Morphogenesis (GO:0048514)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	CYP1B1
GO_Biological_Process_2023	Carboxylic Acid Transport (GO:0046942)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	SLC6A20
GO_Biological_Process_2023	Regulation Of Receptor Signaling Pathway Via JAK-STAT (GO:0046425)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	CYP1B1
GO_Biological_Process_2023	Tight Junction Assembly (GO:0120192)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	ECT2
GO_Biological_Process_2023	Gonad Development (GO:0008406)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	DNAAF11
GO_Biological_Process_2023	mRNA Stabilization (GO:0048255)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	RBM47
GO_Biological_Process_2023	Mitochondrial Respiratory Chain Complex I Assembly (GO:0032981)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	NDUFA5
GO_Biological_Process_2023	Mitochondrial Transport (GO:0006839)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	PMAIP1
GO_Biological_Process_2023	Positive Regulation Of NIK/NF-kappaB Signaling (GO:1901224)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	SASH1
GO_Biological_Process_2023	Positive Regulation Of Chemokine Production (GO:0032722)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	IFNG
GO_Biological_Process_2023	Protein Homotetramerization (GO:0051289)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	ALDH1A2
GO_Biological_Process_2023	Proton Motive Force-Driven Mitochondrial ATP Synthesis (GO:0042776)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	NDUFA5
GO_Biological_Process_2023	Regulation Of Alternative mRNA Splicing, Via Spliceosome (GO:0000381)	1/53	6.006979e-01	7.533023e-01	0	0	1.102395e+00	5.618504e-01	RBM47
GO_Biological_Process_2023	Positive Regulation Of Cell Projection Organization (GO:0031346)	2/118	6.035414e-01	7.534916e-01	0	0	9.880170e-01	4.988899e-01	TWF1;SERPINI1
GO_Biological_Process_2023	Regulation Of Exocytosis (GO:0017157)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	EXPH5
GO_Biological_Process_2023	Regulation Of Focal Adhesion Assembly (GO:0051893)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	ROCK1
GO_Biological_Process_2023	Apical Junction Assembly (GO:0043297)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	ECT2
GO_Biological_Process_2023	Regulation Of Smooth Muscle Cell Proliferation (GO:0048660)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	IFNG
GO_Biological_Process_2023	Endoplasmic Reticulum Organization (GO:0007029)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	SHTN1
GO_Biological_Process_2023	Epidermal Cell Differentiation (GO:0009913)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	DSP
GO_Biological_Process_2023	Monoatomic Anion Transmembrane Transport (GO:0098656)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	ANO5
GO_Biological_Process_2023	Negative Regulation Of TOR Signaling (GO:0032007)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	MINAR1
GO_Biological_Process_2023	Nucleosome Assembly (GO:0006334)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	NAP1L2
GO_Biological_Process_2023	Organelle Disassembly (GO:1903008)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	RB1CC1
GO_Biological_Process_2023	Peptidyl-Tyrosine Modification (GO:0018212)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	CLK1
GO_Biological_Process_2023	Protein K63-linked Ubiquitination (GO:0070534)	1/54	6.075641e-01	7.534916e-01	0	0	1.081540e+00	5.389290e-01	ARRDC4
GO_Biological_Process_2023	Regulation Of Protein Kinase Activity (GO:0045859)	2/119	6.081407e-01	7.534916e-01	0	0	9.795223e-01	4.871645e-01	SPDYA;ECT2
GO_Biological_Process_2023	Positive Regulation Of Angiogenesis (GO:0045766)	2/119	6.081407e-01	7.534916e-01	0	0	9.795223e-01	4.871645e-01	CYP1B1;SASH1
GO_Biological_Process_2023	Cellular Response To Fibroblast Growth Factor Stimulus (GO:0044344)	1/55	6.143125e-01	7.587127e-01	0	0	1.061458e+00	5.171968e-01	KL
GO_Biological_Process_2023	Regulation Of Synaptic Transmission, Glutamatergic (GO:0051966)	1/55	6.143125e-01	7.587127e-01	0	0	1.061458e+00	5.171968e-01	HOMER1
GO_Biological_Process_2023	Response To Peptide Hormone (GO:0043434)	1/55	6.143125e-01	7.587127e-01	0	0	1.061458e+00	5.171968e-01	ROCK1
GO_Biological_Process_2023	Neuron Migration (GO:0001764)	1/55	6.143125e-01	7.587127e-01	0	0	1.061458e+00	5.171968e-01	MDGA1
GO_Biological_Process_2023	Regulation Of Reactive Oxygen Species Metabolic Process (GO:2000377)	1/56	6.209453e-01	7.635716e-01	0	0	1.042105e+00	4.965760e-01	CYP1B1
GO_Biological_Process_2023	Cellular Response To Peptide (GO:1901653)	1/56	6.209453e-01	7.635716e-01	0	0	1.042105e+00	4.965760e-01	VCAM1
GO_Biological_Process_2023	Mitotic DNA Damage Checkpoint Signaling (GO:0044773)	1/56	6.209453e-01	7.635716e-01	0	0	1.042105e+00	4.965760e-01	TIPIN
GO_Biological_Process_2023	Pattern Recognition Receptor Signaling Pathway (GO:0002221)	1/56	6.209453e-01	7.635716e-01	0	0	1.042105e+00	4.965760e-01	LACC1
GO_Biological_Process_2023	Positive Regulation Of Cellular Metabolic Process (GO:0031325)	1/56	6.209453e-01	7.635716e-01	0	0	1.042105e+00	4.965760e-01	IFNG
GO_Biological_Process_2023	Positive Regulation Of Macromolecule Biosynthetic Process (GO:0010557)	2/122	6.216950e-01	7.635716e-01	0	0	9.548876e-01	4.538634e-01	IFNG;SORBS1
GO_Biological_Process_2023	Protein Localization To Nucleus (GO:0034504)	2/122	6.216950e-01	7.635716e-01	0	0	9.548876e-01	4.538634e-01	E2F3;RANBP6
GO_Biological_Process_2023	Protein Transport (GO:0015031)	5/313	6.251822e-01	7.652004e-01	0	0	9.293111e-01	4.365086e-01	ARRDC4;MIA2;ZDHHC17;CEP290;TRIM23
GO_Biological_Process_2023	RNA Catabolic Process (GO:0006401)	1/57	6.274643e-01	7.652004e-01	0	0	1.023444e+00	4.769950e-01	DCP2
GO_Biological_Process_2023	Chemokine-Mediated Signaling Pathway (GO:0070098)	1/57	6.274643e-01	7.652004e-01	0	0	1.023444e+00	4.769950e-01	CXCL5
GO_Biological_Process_2023	Endosome To Lysosome Transport (GO:0008333)	1/57	6.274643e-01	7.652004e-01	0	0	1.023444e+00	4.769950e-01	SNX16
GO_Biological_Process_2023	Striated Muscle Contraction (GO:0006941)	1/57	6.274643e-01	7.652004e-01	0	0	1.023444e+00	4.769950e-01	DTNA
GO_Biological_Process_2023	Membrane Lipid Biosynthetic Process (GO:0046467)	1/57	6.274643e-01	7.652004e-01	0	0	1.023444e+00	4.769950e-01	SGPP1
GO_Biological_Process_2023	Monoatomic Anion Transport (GO:0006820)	1/57	6.274643e-01	7.652004e-01	0	0	1.023444e+00	4.769950e-01	ANO5
GO_Biological_Process_2023	Positive Regulation Of Interleukin-1 Beta Production (GO:0032731)	1/57	6.274643e-01	7.652004e-01	0	0	1.023444e+00	4.769950e-01	IFNG
GO_Biological_Process_2023	Regulation Of Calcium Ion Transport (GO:0051924)	1/57	6.274643e-01	7.652004e-01	0	0	1.023444e+00	4.769950e-01	HOMER1
GO_Biological_Process_2023	Regulation Of Phagocytosis (GO:0050764)	1/58	6.338715e-01	7.675788e-01	0	0	1.005438e+00	4.583880e-01	IFNG
GO_Biological_Process_2023	Renal System Development (GO:0072001)	1/58	6.338715e-01	7.675788e-01	0	0	1.005438e+00	4.583880e-01	CEP290
GO_Biological_Process_2023	Selective Autophagy (GO:0061912)	1/58	6.338715e-01	7.675788e-01	0	0	1.005438e+00	4.583880e-01	RB1CC1
GO_Biological_Process_2023	Eye Development (GO:0001654)	1/58	6.338715e-01	7.675788e-01	0	0	1.005438e+00	4.583880e-01	CEP290
GO_Biological_Process_2023	Inorganic Anion Transport (GO:0015698)	1/58	6.338715e-01	7.675788e-01	0	0	1.005438e+00	4.583880e-01	ANO5
GO_Biological_Process_2023	mRNA Transport (GO:0051028)	1/58	6.338715e-01	7.675788e-01	0	0	1.005438e+00	4.583880e-01	NXF3
GO_Biological_Process_2023	Peptidyl-Threonine Phosphorylation (GO:0018107)	1/58	6.338715e-01	7.675788e-01	0	0	1.005438e+00	4.583880e-01	ROCK1
GO_Biological_Process_2023	Positive Regulation Of Mitochondrion Organization (GO:0010822)	1/58	6.338715e-01	7.675788e-01	0	0	1.005438e+00	4.583880e-01	PMAIP1
GO_Biological_Process_2023	Regulation Of Bone Mineralization (GO:0030500)	1/58	6.338715e-01	7.675788e-01	0	0	1.005438e+00	4.583880e-01	KL
GO_Biological_Process_2023	Regulation Of Mitotic Cell Cycle (GO:0007346)	2/125	6.348855e-01	7.682065e-01	0	0	9.314546e-01	4.231697e-01	NEK7;KIF20B
GO_Biological_Process_2023	DNA-templated Transcription Initiation (GO:0006352)	1/59	6.401689e-01	7.703896e-01	0	0	9.880520e-01	4.406942e-01	E2F3
GO_Biological_Process_2023	Regulation Of miRNA Transcription (GO:1902893)	1/59	6.401689e-01	7.703896e-01	0	0	9.880520e-01	4.406942e-01	NFIB
